bday,name,p_id,sex,subscriber
2006-05-05,Edward Simon,4877,M,0
1986-08-30,Mitchell Obrien,4878,M,0
1974-03-23,Renee Soto,4879,F,0
1979-05-22,Tom Wells,4880,M,0
1971-03-29,Crystal Schneider,4881,F,1
1990-11-24,Dustin Roberts,4882,M,0
1972-10-09,Denise Padilla,4883,F,0
2009-01-05,Dustin Jacobs,4884,M,0
2016-09-01,Julia Juarez,4885,F,0
1990-09-19,Sharon Smith,4886,F,1
1972-03-10,Todd Harris,4887,M,1
1991-02-25,Kenneth Brown,4888,M,1
1973-10-11,Margaret Atkinson,4889,F,0
1980-07-14,Joseph Diaz,4890,M,0
2003-10-23,Nicholas Hill,4891,M,1
2010-04-03,Destiny Ochoa,4892,F,0
1982-10-28,Alexa Clark,4893,F,0
2007-04-06,Amber Walker,4894,F,1
1992-12-21,Elizabeth Thomas,4895,F,0
1997-01-27,Emily Schroeder,4896,F,0
1993-09-12,Sherry Walton,4897,F,1
2010-01-24,Seth Duarte,4898,M,0
2010-04-25,Rebecca Moreno,4899,F,1
1970-02-20,Diana Cook,4900,F,1
1974-10-18,Jim Rodriguez,4901,M,1
2012-07-28,Antonio Walker,4902,M,0
2014-09-06,Emily Friedman,4903,F,0
1975-05-14,Bryan Li,4904,M,1
1980-06-15,Shirley Bartlett,4905,F,1
1998-04-30,Colleen Williams,4906,F,0
1985-11-27,Brent Orr,4907,M,0
2000-11-05,Kimberly Morgan,4908,F,0
1982-01-27,Pamela Campos,4909,F,0
2001-05-09,Karen Swanson,4910,F,1
2012-11-27,Theresa Thomas,4911,F,0
1972-04-05,Austin Peterson,4912,M,0
1990-09-27,Evan Sanders,4913,M,1
1982-01-29,Ian Smith,4914,M,1
1983-03-13,Kara Jackson,4915,F,1
1989-10-12,Kristi Crawford,4916,F,1
1995-04-19,Michael Kennedy,4917,M,0
1990-11-29,Jennifer Guerra,4918,F,0
1982-12-13,Whitney Barber,4919,F,1
1999-03-09,Mary Barker,4920,F,0
2004-08-21,Amanda James,4921,F,1
1997-06-20,Gary Smith,4922,M,1
2012-08-28,Anna Love,4923,F,0
1991-01-07,Sheila Hill,4924,F,0
2009-08-27,Eric Perez,4925,M,1
2013-02-23,Aaron Haynes,4926,M,1
1996-12-30,Stacey Chavez,4927,F,1
2005-07-16,Hannah Anderson,4928,F,0
2014-05-07,David Howe,4929,M,0
2006-03-19,Mitchell Douglas,4930,M,1
2011-04-06,Emily Hayes,4931,F,0
1984-10-14,Wanda Graham,4932,F,1
2002-06-14,William Flowers,4933,M,1
1970-10-24,Nicholas Ball,4934,M,1
2007-02-20,Elizabeth Oconnell,4935,F,0
1985-08-22,Barbara Spencer,4936,F,0
1974-06-13,Jordan Baker,4937,F,0
1979-11-29,Carrie Chung,4938,F,0
1972-06-15,Carl Mejia,4939,M,1
1975-07-12,Julie Jackson,4940,F,0
2015-11-13,Jerry Carter,4941,M,1
2014-08-05,Robert Robinson,4942,M,0
2011-02-15,Karen Johnson,4943,F,0
1971-12-22,Joan Cook,4944,F,1
1977-11-04,Patricia Rodriguez,4945,F,0
2009-03-05,Adrienne Durham,4946,F,0
1994-12-30,Beth Steele,4947,F,1
1979-10-03,Scott Allen,4948,M,1
2000-08-04,Jennifer Williams,4949,F,0
2000-05-09,Michael Garcia,4950,M,1
2002-08-05,Joel Hanson,4951,M,0
2002-07-30,Henry Torres,4952,M,0
1986-01-29,Tom Hanson,4953,M,0
2012-07-21,Jenny Robbins,4954,F,1
2012-12-11,Michael Burns,4955,M,0
1981-04-23,Kathryn Mcintosh,4956,F,0
2006-01-16,Brandon Richards,4957,M,0
1983-05-20,David Brown,4958,M,0
1981-05-06,Tammy Singleton,4959,F,0
2006-11-23,Mark Simon,4960,M,0
2015-12-05,Patrick Daniel,4961,M,1
1994-06-07,Joe Conner,4962,M,0
1991-07-13,Heather Myers,4963,F,1
1981-06-09,Alec Barr,4964,M,0
1975-09-25,Joshua Miller,4965,M,1
1989-08-28,Natalie Robertson,4966,F,1
1994-09-05,Nicole Hines,4967,F,0
1988-08-05,Tracy Mcguire,4968,M,1
1979-10-11,Michelle Carter,4969,F,1
1984-04-04,Arthur Meadows,4970,M,1
2013-01-05,Nathan Walker,4971,M,1
2003-10-15,Tracy Quinn,4972,F,1
2006-11-26,Anna Smith,4973,F,0
1999-08-16,Anthony Green,4974,M,0
2013-11-09,Jaclyn Brooks,4975,F,1
2012-06-06,Luis Hartman,4976,M,1
2003-03-19,Beverly Reynolds,4977,F,1
1978-09-23,Patricia Alexander,4978,F,0
2010-10-01,Joseph Rice,4979,M,0
1998-05-21,Gina Nguyen,4980,F,1
2002-01-01,Deanna Mckenzie,4981,F,1
2010-01-01,Thomas Mitchell,4982,M,0
1987-12-29,Pamela Middleton,4983,F,1
1975-12-17,Andrew Wall,4984,M,1
1992-05-05,Margaret Rivera,4985,F,1
1973-01-05,Tina Davis,4986,F,0
1976-09-08,Omar Mcpherson,4987,M,0
1974-08-06,Gabriel Taylor,4988,M,1
1994-01-22,Phillip Wagner,4989,M,0
1994-07-18,Stacey Cabrera,4990,F,1
1984-08-06,Robert Snyder,4991,M,0
2017-04-14,Jill Medina,4992,F,1
1996-06-07,Shannon Brown,4993,F,0
2009-03-30,Nicole Allen,4994,F,0
1972-01-12,Juan Lewis,4995,M,1
1998-01-21,Elizabeth Martin,4996,F,0
1981-04-01,Lisa Lambert,4997,F,0
2008-01-18,Randy Bowman,4998,M,0
1977-09-01,Chad Wells,4999,M,1
2013-10-12,John Allen,5000,M,1
2003-01-09,Rebecca Cobb,5001,F,0
1985-12-03,Malik Baldwin,5002,M,0
2015-05-09,Nichole Carter,5003,F,1
1978-05-02,John Watson,5004,M,1
1978-10-18,Kelly Gallegos,5005,F,0
1985-01-12,Patrick Ruiz,5006,M,1
1974-03-08,Yvette Wright,5007,F,1
1974-10-18,Jeffrey Adams,5008,M,0
2001-06-29,Rachel Reed,5009,F,0
2013-01-14,Devin Montoya,5010,M,1
1977-09-19,Kelly Kelley,5011,F,0
2007-07-29,Alicia Holt,5012,F,1
2011-09-26,Austin Santiago,5013,M,1
1994-05-21,Nicole Booth,5014,F,0
2001-10-30,Beth Dickson,5015,F,1
1984-10-07,William Anderson,5016,M,1
1975-09-13,Karen Malone,5017,F,0
1987-01-25,Maria King,5018,F,1
1972-03-09,Bradley Phelps,5019,M,0
2011-08-06,Robert Bell,5020,M,1
1986-11-06,Daniel Oliver,5021,M,0
1982-09-17,Laura Murphy,5022,F,1
1986-12-20,Jennifer Khan,5023,F,0
2010-05-19,Carrie Johnston,5024,F,0
2009-06-17,Rhonda Patterson,5025,F,1
2010-09-02,Jose Woodward,5026,M,0
1971-05-22,Sheryl Perez,5027,F,1
1982-11-29,Shannon Torres,5028,F,1
1978-09-16,Heather Thomas,5029,F,0
1995-05-05,Randy Day,5030,M,0
2004-10-06,Jacqueline Ayala,5031,F,0
2007-02-12,Christopher Wood,5032,M,1
1990-03-21,Anthony Hess,5033,M,1
2001-01-07,Rachel Long,5034,F,1
1982-10-08,Sandra Carroll,5035,F,0
1988-12-24,Ryan Spence,5036,M,0
2002-08-10,Brian Russell,5037,M,0
1972-09-29,Savannah Malone,5038,F,0
2010-10-13,Brian Nelson,5039,M,0
1996-06-13,Kimberly Anderson,5040,F,0
1999-09-26,Tiffany Walters,5041,F,0
1981-09-27,Riley Morris,5042,M,1
2000-09-15,Jeffrey Velez,5043,M,0
2003-02-19,Mary Benton,5044,F,1
1988-09-08,Jerry Nguyen,5045,M,0
2008-11-11,Adam Ayala,5046,M,1
1998-10-27,James Bell,5047,M,0
1998-10-19,Joseph Carpenter,5048,M,1
1995-07-12,Briana House,5049,F,1
2000-01-23,Amy Woods,5050,F,0
1996-07-29,Christina Solis,5051,F,0
2001-06-03,Christine Thomas,5052,F,1
1979-05-30,Latasha Foster,5053,F,0
1973-04-13,Sonya Morris,5054,F,0
1997-05-09,Derek Gilbert,5055,M,1
1970-01-08,Alan Collins,5056,M,0
1972-08-15,Anna Beck,5057,F,1
1996-06-05,Steven Johnson,5058,M,0
1995-09-02,John Griffith,5059,M,0
2014-10-03,Jamie May,5060,F,1
1979-02-18,Jonathan Miller,5061,M,0
1999-09-25,Anne Hicks,5062,F,0
2008-09-08,Michael Davidson,5063,M,1
1997-07-31,David Black,5064,M,0
1975-12-13,Sydney Carter,5065,F,1
2002-12-22,Vicki Shields,5066,F,0
1978-05-02,Sheila Williams,5067,F,0
2007-06-17,Judy Castillo,5068,F,0
2013-02-01,Douglas Lewis,5069,M,1
1993-05-23,Amanda Smith,5070,F,1
2009-10-22,Joe Benson,5071,M,1
1991-12-18,Casey Krause,5072,M,0
1992-03-16,Kathryn Perkins,5073,F,1
1970-01-24,Nancy Brown,5074,F,0
1998-04-26,Mr. Keith Young,5075,M,1
1994-10-19,Scott Johnson,5076,M,1
1976-02-06,Christopher Walker,5077,M,1
1998-12-20,Jessica Clements,5078,F,0
1990-09-18,Jennifer Edwards,5079,F,1
1994-05-20,Sheri Logan,5080,F,1
2013-05-31,Kayla Davis,5081,F,0
2002-04-22,Alex Turner,5082,M,1
1989-09-29,Christopher Cook,5083,M,1
1985-02-04,Robert Johnson,5084,M,0
1999-04-29,Scott Massey,5085,M,0
1994-01-25,Michael Perez,5086,M,1
2007-03-04,Nicole Diaz,5087,F,0
2009-03-27,Patricia Knight,5088,F,0
2003-11-25,Corey Hale,5089,M,1
1972-12-20,Juan Welch,5090,M,1
1972-10-05,Jeremy Gaines,5091,M,0
2010-03-01,Chad Mccarthy,5092,M,1
1976-09-11,Tara Collins,5093,F,0
2016-07-25,Amanda Monroe,5094,F,0
1983-10-07,Lisa Villa,5095,F,0
1992-01-01,Jason Chavez,5096,M,1
1975-04-28,Brooke Pearson,5097,F,1
1996-12-27,John Morgan,5098,M,1
2017-04-16,Sheila Lara,5099,F,0
1972-01-02,Walter Wilson,5100,M,0
2011-06-02,Nicole Hayden,5101,F,1
1981-06-09,Susan Campbell,5102,F,1
1983-01-01,Bradley Nelson,5103,M,1
2004-04-28,Jordan Brewer,5104,M,0
2000-05-10,Roger Pruitt,5105,M,0
2015-08-11,Rebecca Harper,5106,F,1
1985-01-19,Marcia Rios,5107,F,0
1997-06-23,Kevin Harvey,5108,M,0
1986-09-18,Lori Humphrey,5109,F,1
1973-09-21,Daniel Torres,5110,M,0
2005-08-30,Curtis Sanchez,5111,M,0
1989-01-13,Christina Hamilton,5112,F,1
1983-05-19,Tyler White,5113,M,1
1982-09-30,Paul Foster,5114,M,0
2004-02-02,Scott Jones,5115,M,0
2007-05-16,Alejandra Gonzalez,5116,F,1
2006-01-28,Andre Cunningham,5117,M,1
1990-07-13,Amanda Montgomery,5118,F,1
1997-05-15,Mark Fuller,5119,M,0
1986-01-22,Bethany Hill,5120,F,1
2011-08-16,Kimberly Ortiz,5121,F,1
2008-06-29,Holly Jones,5122,F,0
1997-12-21,Allison Ibarra,5123,F,0
1970-12-30,Nathan Waters,5124,M,0
1986-06-26,Natalie Ingram,5125,F,1
2005-04-23,Scott Branch,5126,M,0
1996-09-02,Douglas Roberts,5127,M,0
1977-10-05,James Pacheco,5128,M,0
1998-04-16,Susan Melendez,5129,F,1
2010-05-03,Amanda Walker,5130,F,1
1999-01-18,Timothy Jennings,5131,M,0
1987-08-11,James Johnson,5132,M,1
1981-08-23,Hannah Cox,5133,F,1
1998-03-18,Dr. Evan Murphy MD,5134,M,0
1981-10-07,Sarah Moore,5135,F,0
1991-06-14,Benjamin Cooper,5136,M,0
1993-08-11,Tyler Ramirez,5137,M,0
1989-07-12,Lawrence Griffin,5138,M,0
1985-04-17,Courtney Meadows,5139,F,0
2005-06-18,Wendy Russell,5140,F,1
1988-12-08,Edgar Baker,5141,M,0
2008-02-21,Cynthia Duffy,5142,F,1
2000-09-15,Jonathan Roberts,5143,M,1
2007-12-05,Robert Patterson,5144,M,0
2010-04-07,Ethan Mcbride,5145,M,1
1970-09-08,Taylor Reynolds,5146,F,0
1982-03-04,Shelby Montes,5147,F,1
2011-05-24,David Lewis,5148,M,0
1986-11-20,Dawn Moore,5149,F,1
1998-03-31,Theresa Quinn,5150,F,0
1983-09-03,Christina Boyd,5151,F,0
1973-01-26,Jacob Ramirez,5152,M,0
1974-01-05,Joanna Summers,5153,F,0
1988-01-05,Matthew Armstrong,5154,M,0
2005-02-04,Bradley Wolfe,5155,M,0
1971-10-19,Paul Webb,5156,M,0
1978-07-20,Jeff Berry,5157,M,1
2015-09-21,Amy Martinez,5158,F,0
1977-06-17,Rebecca Wade DDS,5159,F,0
2014-05-17,Melissa Ballard,5160,F,1
1990-09-01,George Olson,5161,M,0
1985-05-03,Chad Rojas,5162,M,1
1990-08-21,Sarah Christensen,5163,F,0
1990-12-03,Rachel Lewis,5164,F,0
1999-09-15,Carolyn Valencia,5165,F,1
2016-06-02,Rebecca Cain,5166,F,0
1984-12-28,Phyllis Foster,5167,F,0
2011-03-03,Robert Stewart,5168,M,0
1997-04-08,William Diaz,5169,M,1
1994-10-31,Kenneth Lopez,5170,M,0
2013-07-16,James Finley,5171,M,0
2002-01-23,William Combs,5172,M,1
2011-03-21,Timothy Jackson,5173,M,1
2005-01-15,Andrew Rodriguez,5174,M,0
2006-12-22,Paula Lopez,5175,F,0
1996-10-07,Eric Forbes,5176,M,0
1996-09-03,Steven Thompson,5177,M,0
1973-09-08,Jose Nunez,5178,M,1
1971-05-07,Kathleen Munoz,5179,F,1
2001-11-05,Richard Patterson II,5180,M,0
1989-11-18,Matthew Simpson,5181,M,0
1997-09-07,Richard Sims,5182,M,0
1993-10-01,Veronica Daniels,5183,F,1
2007-12-30,Brian Mcgrath,5184,M,1
1993-12-03,Gina Boone,5185,F,0
2016-04-13,Kelly Williams,5186,F,1
1986-09-29,Tanner Bennett,5187,M,0
2011-11-09,Mark Hill,5188,M,1
1974-01-07,Tanya Garcia,5189,F,1
2000-04-13,Robert Ward,5190,M,0
1978-08-29,Jose Beck,5191,M,0
2006-09-04,Barbara Garcia,5192,F,1
1996-10-04,Victoria Brock,5193,F,1
1977-07-07,Charles Ramirez,5194,M,1
1982-06-24,Kristi Owens,5195,F,1
2015-08-27,Ryan Long,5196,M,1
1972-12-18,Michael Jones,5197,M,0
2002-08-28,Nicole Murillo,5198,F,0
2008-03-30,Kenneth Lewis,5199,M,0
1984-11-02,Renee Hale,5200,F,1
2008-07-18,Nicholas Richardson,5201,M,0
1994-03-24,Sheri Miller,5202,F,1
1999-11-05,Kayla Bradley,5203,F,0
2000-09-07,Alexandria Watson,5204,F,0
2011-08-27,Terri Mahoney,5205,F,1
1998-03-29,Chris Russo,5206,M,0
2015-07-05,Eric Wagner,5207,M,0
2003-07-10,Lynn Hale,5208,F,1
2001-02-02,Carol Coleman,5209,F,1
1979-12-26,Todd Roman,5210,M,0
1977-10-23,Darryl Clayton,5211,M,0
1992-04-15,Jeffrey Lewis,5212,M,0
2015-03-11,Jonathan Ross,5213,M,0
1970-06-16,Jonathan Leach,5214,M,1
1980-02-11,Christine Hill,5215,F,1
2008-03-20,Dennis Carney,5216,M,1
1976-04-12,Michael Lee,5217,M,0
2016-04-26,Robert Williams,5218,M,1
1996-04-16,Raymond Watts,5219,M,0
1973-04-16,Robyn Bautista,5220,F,0
1991-04-22,David Arellano,5221,M,0
1973-10-15,Jorge Reilly,5222,M,0
1985-09-05,Glenda Palmer,5223,F,1
2016-11-10,Christopher Sosa,5224,M,1
2015-01-08,Sheila Ellison,5225,F,0
1989-12-11,Jamie Dorsey,5226,F,0
2011-07-28,Tracey Mccarthy,5227,F,0
2014-12-11,Michelle Rodriguez,5228,F,0
1980-06-05,Ashley Hill,5229,F,1
1989-02-15,Veronica Randall,5230,F,1
2002-12-16,Robert Daniel,5231,M,0
1994-04-22,Kelly Salazar,5232,F,0
1977-04-29,Laura Villegas,5233,F,0
2002-02-23,Tamara Robinson,5234,F,0
1993-01-30,Matthew Reed,5235,M,1
1993-07-18,Ryan Newman MD,5236,M,0
1970-11-14,Cheryl Peck,5237,F,0
1972-06-29,Beth Miller,5238,F,1
1980-02-01,Robert Ramirez,5239,M,1
2004-05-28,Michael Moore,5240,M,1
1985-10-26,Robert Harris,5241,M,0
2006-12-03,David Williams,5242,M,0
2013-10-21,Angelica Robles,5243,F,0
2006-01-05,Jeffrey Kennedy,5244,M,0
2010-11-20,Mark Bell,5245,M,0
1992-12-28,Michael Lawson,5246,M,0
1985-07-16,Melanie Savage,5247,F,1
1978-03-03,Monica Johnson,5248,F,0
1988-01-18,Courtney Simpson,5249,F,0
1986-05-11,Nicole Potts,5250,F,1
1986-09-21,Matthew Dennis,5251,M,0
1983-04-11,James Reed,5252,M,0
2008-04-03,Michael Wells,5253,M,0
2010-11-27,Ricky Brown,5254,M,1
2013-05-29,Justin Daniels,5255,M,0
2004-06-19,Sheila Roberts,5256,F,1
1988-05-23,Victor Browning,5257,M,0
2012-02-20,Roger Morrow,5258,M,0
1984-02-06,Keith Houston,5259,M,0
2001-08-04,Cynthia Morales,5260,F,0
1987-05-27,Logan Miller,5261,M,0
1986-01-11,Erica Webster,5262,F,0
1993-09-06,Cameron Prince,5263,M,1
1980-03-29,Laura Skinner,5264,F,0
2014-03-22,Peggy Jimenez,5265,F,0
2002-01-28,Katie Brewer,5266,F,1
1983-06-28,Heather Davidson,5267,F,0
1978-11-09,Patricia Boyd,5268,F,0
1997-10-04,Rodney Clarke,5269,M,0
1986-09-29,Matthew Nash,5270,M,0
2010-09-16,Kathryn Anderson,5271,F,0
2017-01-13,Ashley Soto,5272,F,1
2014-08-02,Cameron Moses,5273,M,0
1997-07-22,Rodney King,5274,M,1
2011-06-27,Omar Gonzales,5275,M,1
1990-07-03,Dylan Holt,5276,M,1
2002-11-22,Jennifer Reid,5277,F,0
1999-12-26,Diana Blackwell,5278,F,1
1971-11-30,Kevin Evans,5279,M,1
2006-12-08,Linda Rice,5280,F,0
1979-03-31,Michelle Mcconnell,5281,F,0
2015-10-26,Leslie Morales,5282,F,1
1973-12-22,Edward Jones,5283,M,0
2012-11-09,Brian Hubbard,5284,M,0
2009-02-11,Timothy Martin,5285,M,1
1982-05-16,Kristin Foster,5286,F,1
2013-08-14,Adam Morales,5287,M,1
1976-03-12,Frank Kirby,5288,M,1
2014-08-08,Cristian Thompson,5289,M,1
1990-10-20,Joshua Carter,5290,M,1
1976-08-15,Melissa Richardson,5291,F,1
1998-06-15,Mary Orr,5292,F,1
1993-03-17,Brandon Chambers,5293,M,0
1978-06-30,Nicholas Lee,5294,M,0
2015-01-24,Tiffany White,5295,F,0
1978-11-12,Patrick Mason,5296,M,0
1990-11-06,Mrs. Leslie Burke MD,5297,F,0
1994-02-27,Jerry Horton,5298,M,0
1977-04-02,Kelly Garcia,5299,F,1
1972-11-29,Kimberly Wilson,5300,F,0
1983-10-15,Gregory Sparks,5301,M,0
2002-10-16,Todd Boyd,5302,M,0
1991-04-06,Nicole Wilson,5303,F,1
1984-02-17,Victoria Craig,5304,F,1
1990-09-18,Jennifer Santos,5305,F,0
1986-08-05,Susan Velasquez,5306,F,0
2001-11-26,Mr. Collin Thompson,5307,M,1
2016-12-25,Michael Williams,5308,M,0
2008-05-11,Lisa Coleman,5309,F,0
1990-08-19,Joy Hogan,5310,F,0
2014-04-08,Matthew Rodriguez MD,5311,M,1
1987-03-19,Danny Herrera,5312,M,0
1972-10-08,Tyler Sherman,5313,M,1
1970-12-28,Jason Schaefer,5314,M,0
2002-03-26,Mark Joseph,5315,M,0
1989-02-06,Jon Bradshaw,5316,M,0
2006-03-17,Rebecca Kerr,5317,F,0
2002-01-21,David King,5318,M,0
1975-12-07,Justin Scott,5319,M,1
1985-10-10,Michael Norman,5320,M,1
1978-04-30,Kelly Mcdonald,5321,F,1
2006-05-13,Gregory Mckinney,5322,M,0
1983-10-18,Heather Parker,5323,F,0
1979-04-04,Chad Mcgee,5324,M,1
1988-07-11,Morgan Rhodes,5325,F,1
1997-05-29,Christopher Coleman,5326,M,1
1995-09-04,Jennifer Orr,5327,F,0
2006-06-28,Joseph Clark,5328,M,1
1983-01-07,Jerome Pierce,5329,M,1
2006-11-04,Anna David,5330,F,0
2003-02-15,Alexis Moore,5331,F,1
2014-05-10,Christopher Mcguire,5332,M,0
1988-10-31,Roberta Jones,5333,F,0
1980-02-25,Jason Smith,5334,M,0
2015-04-28,Stacy Gonzales,5335,F,0
1975-08-26,Jason Phelps,5336,M,1
2015-11-25,Dr. James Flowers,5337,M,1
2012-12-10,Maria Valencia,5338,F,0
1981-05-17,Jennifer Rowe,5339,F,0
2006-12-01,Kenneth Figueroa,5340,M,0
1973-02-03,Catherine Tucker,5341,F,0
1995-07-13,Timothy Brown,5342,M,0
1995-05-12,Troy Williams,5343,M,1
1971-07-08,Charles Cantu,5344,M,0
2002-07-06,Karen Holmes,5345,F,0
1976-07-24,Misty Peters,5346,F,0
2017-03-24,Briana Ellis,5347,F,0
1982-01-23,Justin Gates,5348,M,0
2000-09-06,Joel Daniels,5349,M,1
2003-05-28,Jamie Campbell,5350,F,0
1980-09-26,Tyrone Thompson,5351,M,0
2011-10-10,Jorge Wilson,5352,M,0
1983-06-13,Ann Frey,5353,F,0
1999-07-27,Samuel Foster,5354,M,0
1972-06-30,Makayla Hernandez,5355,F,1
1992-04-20,Michael Williams,5356,M,0
1991-10-18,Dennis Sparks,5357,M,1
1990-03-02,Daniel Anderson,5358,M,0
1996-05-18,Joseph Morton,5359,M,0
2012-09-05,Carol Torres,5360,F,1
2015-12-09,William Browning,5361,M,0
1986-04-23,William Avila,5362,M,1
1981-10-02,Ryan Rodriguez,5363,M,0
1982-12-29,Carl Henderson,5364,M,0
1999-06-10,Kelly Olson,5365,M,0
1973-11-14,Sean Warren,5366,M,0
1990-06-18,Dr. Richard Morgan PhD,5367,M,0
1977-01-04,Susan Deleon,5368,F,1
1992-04-17,James Wells,5369,M,0
2009-08-18,Shannon Norris,5370,F,0
1983-09-12,Wendy Diaz,5371,F,0
1993-05-29,Alexandria Garza,5372,F,0
1985-05-29,Jessica Stevens,5373,F,1
1984-12-10,Rhonda Grant,5374,F,1
1474-03-04,Jeffrey Stevens,5375,M,1
1970-05-10,Laura Clay,5376,F,1
2011-05-04,Jacob Smith,5377,M,1
1978-08-16,Lori Colon,5378,F,0
1997-03-22,Mrs. Jordan Dixon,5379,F,0
2011-12-14,Daisy Peterson,5380,F,0
2001-12-16,Brianna Henderson,5381,F,0
2017-05-24,Anthony Oneal,5382,M,0
1970-05-06,Anthony Aguirre,5383,M,1
1995-01-07,Christopher Andrade,5384,M,0
1979-12-20,Cristian Jackson,5385,M,0
1978-01-17,Philip Williams,5386,M,1
1976-11-01,Julia Smith,5387,F,1
1975-09-30,Emily Farrell,5388,F,1
2012-11-04,Sarah Ray,5389,F,0
1984-03-26,Kayla Parker,5390,F,0
2014-09-01,Heather Johnson,5391,F,1
1982-10-16,Rachel West,5392,F,1
1974-10-26,Charles Simmons,5393,M,0
1975-04-20,Krista Bailey,5394,F,1
2007-04-20,Stacey Chase,5395,F,0
2003-11-29,Denise Wilson,5396,F,0
1988-08-22,Ms. Megan Haynes DVM,5397,F,0
2007-07-17,Jessica Edwards,5398,F,1
1990-11-09,Nathaniel Bernard,5399,M,1
1994-01-24,Nathaniel Marquez,5400,M,1
2009-04-14,Jeffrey Thompson,5401,M,0
2011-01-03,Amy Barnett,5402,F,1
1982-04-20,Mario Warner,5403,M,1
1989-09-26,Russell Edwards,5404,M,1
1987-11-24,Louis Alvarado,5405,M,0
1974-05-04,Nicholas Gonzales,5406,M,1
2006-05-07,Kimberly Lewis,5407,F,0
2001-09-29,Monica Snow,5408,F,0
1971-01-17,Ann Taylor,5409,F,1
1988-11-07,Michael Dawson,5410,M,0
1977-08-10,Denise Haynes,5411,F,0
2013-05-11,Mr. Ruben Williams,5412,M,0
2008-08-26,Mark Wang,5413,M,0
1986-05-25,Michael Vargas,5414,M,0
1976-07-03,David Cain,5415,M,1
2006-05-18,Jesse Mccormick,5416,M,1
1978-07-02,Scott Lamb,5417,M,0
1986-12-02,Ana Ramos,5418,F,1
1978-10-09,Roger Fleming,5419,M,1
1978-10-13,James Lopez,5420,M,0
2016-04-12,Debra Buckley,5421,F,0
1995-07-31,Bradley Rodriguez,5422,M,0
1975-04-01,Benjamin Watkins,5423,M,0
1984-01-03,Gregory Wilson,5424,M,1
1996-07-18,Frederick Cochran,5425,M,0
1982-04-11,Katherine Brown,5426,F,1
1981-01-31,Taylor Thomas,5427,F,1
1992-05-23,Mark Newman,5428,M,1
2003-03-25,Mrs. Stephanie Duncan,5429,F,1
2006-11-03,Elizabeth Gill,5430,F,1
2004-03-03,Robert Suarez,5431,M,0
2012-10-12,Nicole Watson,5432,F,1
2014-08-24,Lauren Hensley,5433,F,0
1971-01-26,David Burton,5434,M,0
2011-04-12,Pamela Smith,5435,F,1
2017-03-13,Robert Walker,5436,M,1
1971-09-21,Blake Patel,5437,M,1
2014-11-09,Shannon Gill,5438,F,1
1975-06-03,Amy Mccann,5439,F,0
2001-04-21,April Horn,5440,F,0
1982-09-01,Joseph Vasquez,5441,M,0
2003-12-15,Rachel Smith,5442,F,0
1992-09-06,William Young,5443,M,0
2004-06-09,Jasmine Andrews,5444,F,0
2006-03-23,Kimberly Porter,5445,F,0
2003-11-25,Joanne Cross,5446,F,0
1998-08-15,Ricardo Boyer,5447,M,0
1980-07-15,Crystal Lee,5448,F,0
1994-08-24,Jennifer Dixon,5449,F,1
1970-10-23,Anthony Costa,5450,M,0
1997-11-15,Brett Sullivan,5451,M,0
2000-10-19,Kenneth Nguyen,5452,M,0
2008-02-21,Sandra Mcdonald,5453,F,1
2016-04-30,Bryan Burke,5454,M,0
1970-11-27,Stephanie Murray,5455,F,1
2005-01-18,Kenneth Foster,5456,M,0
1975-05-23,Christian Rose,5457,M,1
1987-07-28,Sue Horn,5458,F,0
2005-06-26,Heidi Mccann,5459,F,1
1982-08-06,Emma Reynolds,5460,F,1
1989-08-21,Stacie Calderon,5461,F,0
1999-05-27,Fred Peters,5462,M,1
2012-01-23,Kristin Gray,5463,F,0
1976-05-08,Bobby Wells,5464,M,1
1980-08-22,Leonard Hernandez,5465,M,0
2004-07-22,Allen Nelson,5466,M,0
1991-12-02,Charles Nixon,5467,M,0
1993-06-22,Julie Morgan,5468,F,0
2014-05-03,Scott Smith,5469,M,1
1997-04-10,Kathleen Reed,5470,F,1
1970-10-17,Christopher Harrington,5471,M,0
1997-11-28,Dr. Danielle Diaz,5472,F,1
2013-10-13,Amy Bullock,5473,F,1
2005-07-10,Gabrielle Cox,5474,F,1
1975-05-25,Barbara Goodman,5475,F,1
2008-12-19,Jennifer Nichols,5476,F,1
1994-03-07,Edward Johnson,5477,M,1
2007-11-04,Tracy Johnson,5478,F,0
1994-10-19,Mrs. Amy Ray,5479,F,1
2004-09-09,Tanya Smith,5480,F,0
2014-01-06,Jon Davis,5481,M,0
2000-09-02,Jason Burton,5482,M,0
1977-03-27,Andrew Jordan,5483,M,1
1982-06-18,Robert Bell,5484,M,1
1999-11-20,Michael Armstrong,5485,M,1
1987-01-03,Rebecca Anderson,5486,F,0
1978-01-11,Christina Cook,5487,F,0
2015-08-20,Richard Yates,5488,M,1
1981-03-17,Matthew Clements,5489,M,1
1992-11-17,Jeffrey Stevens,5490,M,1
2007-01-10,Allen Galloway,5491,M,1
2009-03-23,Melissa Estrada,5492,F,0
1995-05-08,Molly Montoya,5493,F,1
2015-01-05,Susan Wall,5494,F,0
1975-04-30,William Woods,5495,M,1
1996-07-21,Michael Conner,5496,M,0
2006-01-18,Joseph Smith,5497,M,1
1979-12-22,Stephanie Ray,5498,F,1
1984-05-17,Danielle Fleming,5499,F,0
2004-08-20,Ashley Odom,5500,F,1
